1498004814021	krdict:kor:49068:단어	성장	成長	성장	[sound:say-76ac5e31-3cc1d2d8-917eb25f-cd31ee86-e442499e (1).mp3]	사람이나 동물 등이 자라서 점점 커짐.	growth, development		그녀는 성장할수록 더 한층 예뻐졌다.	The older she grew, the more beautiful she became	민준이는 12살 이후로 성장이 멈춰서 키가 작다.			중급
1498004814022	krdict:kor:49225:단어	세월	歲月	세ː월	[sound:say-8633af48-0243e2eb-c7e4e98e-470779e5-c797d9de (1).mp3]	흘러가는 시간.	time [the idea of time]		기나긴 세월.		네가 벌써 그렇게 크다니 세월 참 빠르구나.			중급
1497830087654	493a6c33-e961-451e-bb96-c28cfc66fd96	냉정하다			[sound:say-bbb505f0-61b5e651-3c2610b1-51b07b3a-ff53fd63 (1).mp3]		to be cool-headed							
1498004814023	krdict:kor:65654:단어	신혼	新婚	신혼	[sound:say-ae1893de-871d323b-bc944467-edb7be6c-e277320d.mp3]	갓 결혼함. 또는 새로 결혼함.	being a newly wed		신혼 공간.		지난주에 결혼한 나는 신혼의 재미를 즐기지도 못하고 해외로 출장을 가게 됐다.			중급
1498004814024	krdict:kor:69547:단어	아동	兒童	아동	[sound:say-547f37f7-c5a27227-1d6a3025-a46ae230-f9bf1571 (1).mp3]	나이가 적은 아이.	a child		아동 대상.		시에서 책을 좋아하는 아동들을 위한 어린이 도서관을 개관했다.			중급
1497776816320	krdict:kor:87601:단어	화제	話題	화제	[sound:say-6e3e532c-52a8edb7-4a23cd17-983c4995-3e6df04a (1).mp3]	이야기의 제목.	a topic (of conversation)		화제가 정해지다.		이야기가 전개될 때에는 화제에 맞아야 한다.			중급
1498004814025	krdict:kor:24895:단어	이별	離別	이ː별	[sound:say-992331ef-25e38d77-6d34dd3c-00b8f06f-bdbe622d.mp3]	오랫동안 만나지 못하게 떨어져 있거나 헤어짐.	parting (from someone)	상봉	아내와의 이별.		민준이는 친구들과 이별을 하기 싫다며 전학을 가지 않겠다고 고집을 부렸다.			중급
1498004814026	krdict:kor:70756:단어	이혼	離婚	이ː혼	[sound:say-23641c51-1261be11-670b3a0f-0dcaf2fd-e2cc4d6d (1).mp3]	결혼한 부부가 법적으로 부부 관계를 끊음.	divorce	결혼	황혼 이혼.		가정 폭력에 시달려 오던 지수는 결국 이혼을 결심했다.			중급
1498004814029	krdict:kor:49313:단어	젊은이		절므니	[sound:say-1fe5db08-8314bd3d-d7fec17f-22319945-cfa782ae.mp3]	나이가 젊은 사람.	a young person (ㅈ)	늙은이	젊은이 한 명.		지하철에서 한 젊은이가 노인에게 자리를 양보했다.			중급
1498004814027	krdict:kor:62449:단어	인생	人生	인생	[sound:say-e9931c00-3b97e4a6-1e99d44e-a9678c73-dec1d8f5 (1).mp3]	사람이 세상을 살아가는 일.	(human) life (broader scope)		고난의 인생.		그는 의사가 되어 아픈 사람을 돕는 것이 인생 최대의 목표였다.			중급
1498004814030	krdict:kor:72119:단어	청년	靑年	청년	[sound:say-27ee75a9-56cf84a6-b17944b2-c8027010-334009da (1).mp3]	육체적으로나 정신적으로 다 자란 젊은 사람.	a young man, the young		건장한 청년.		각 대학에서 모여든 청년들은 정부의 결정에 반대하는 시위를 벌였다.			초급
1498004814032	krdict:kor:82210:단어	축복	祝福	축뽁	[sound:say-19098c04-edfa9b91-b41b958f-2cd1d1f7-415871b3 (1).mp3]	행복을 빎. 또는 그 행복.	a blessing		축복을 빌다	Bless	축복받은 나라	a blessed[God-favored] country		고급
1498114709375	krdict:kor:28800:단어	격려	激勵	경녀	[sound:say-96945939-218a8721-9ccb3fc8-7817b9f0-dd1ff91a.mp3]	용기나 의욕이 생기도록 기운을 북돋아 줌.	encouragement		따뜻한 격려.		친구에게서 따뜻한 격려를 받으니 힘이 다시 생긴다.			중급
1498004814033	krdict:kor:71485:단어	평생	平生	평생	[sound:say-4d617af1-6c488ed3-8662f4b0-a4ccd483-48b60a99 (1).mp3]	세상에 태어나서 죽을 때까지의 동안.	a lifetime		팔십 평생.		여왕은 결혼을 하지 않고 평생을 독신으로 살았다.			중급
1498114709378	krdict:kor:28806:단어	남성	男性	남성	[sound:say-d30f59e8-9d84e388-31db1aee-31c2fdd3-e1ef4e6a (1).mp3]	아기를 낳지 못하는 성, 또는 그런 성을 가진 어른이 된 사람.	a man (not 남자)	여성	이십 대 남성.		대부분의 세상 사람은 남성 아니면 여성으로 구분할 수 있다.			초급
1498114709376	fc51120b-eeb9-4066-8fc2-78f18be730b0	남			[sound:say-b791a21a-d72a008c-031dc9c6-c1e49222-63a90580 (1).mp3]		other people							
1498114709379	krdict:kor:61180:단어	너희		너히	[sound:say-cba73551-09559e40-e3b64d5a-946811a2-5ca056c2 (1).mp3]	듣는 사람이 친구나 아랫사람들일 때, 그 사람들을 가리키는 말.	you, you guys				너희 세 사람은 지금 당장 교무실에 가 봐라.			초급
1498114709380	krdict:kor:28357:단어	다투다		다투다	[sound:say-38bfba38-cf177987-5e5bd076-a22035a5-eb095833 (1).mp3]	생각이나 마음이 달라 따지며 싸우다.	to argue, quarrel (not 싸우다)		아이들이 다투다.		아이들이 서로 좋은 장난감을 가지려고 티격태격 다퉜다.		"<img src=""paste-b9556050356f16473bae228221a3d2fe5e38703b.jpg""><br>"	중급
1498114709382	4f674c9b-9cba-47fb-aeae-82ac1919f3c8	대접			[sound:say-3f31d0c9-94770a08-7bac884d-8ebdd65b-c1f40da4.mp3]		a treat (e.g. to a meal)		따뜻한 대접을 받다	be warmly[cordially] received				
1498114709381	krdict:kor:30200:단어	당신	當身	당신	[sound:say-9d8d80f9-512c5b45-27699f91-f7bbb66a-82b6afdc (1).mp3]	(조금 높이는 말로) 듣는 사람을 가리키는 말.	you (ㄷ)				당신이 생각하고 있는 진실을 말해 주시오.			중급
1498114709383	krdict:kor:61310:단어	돌보다		돌ː보다	[sound:say-e7c25aae-3bf81688-698c6a3c-30eac6f2-eb27baa7 (1).mp3]	어떤 대상에 관심을 가지고 보호하며 살피다.	to take care of		가축을 돌보다.		그들 부부는 너무 바빴기 때문에 자식들을 거의 돌보지 못했다.			중급
1498114709384	krdict:kor:55540:단어	며느리		며느리	[sound:say-3e4141f8-6e9679f4-7ec86bfb-8b439bb0-2ff565be (1).mp3]	아들의 아내.	a daughter-in-law		시어머니와 며느리.		그녀는 신세대 며느리를 대표하는 미시족 스타이다.		"<img src=""paste-70f89a428024c445e58cd02131dd867024606f2b.jpg""><br>"	중급
1498114709386	krdict:kor:57569:단어	바보		바ː보	[sound:say-12e52290-965b54bc-d970bff6-7f2e77bb-c02c7068 (1).mp3]	(낮잡아 이르는 말로) 지능이 모자라서 정상적으로 판단하지 못하는 사람.	a fool		바보가 되다.		내 동생은 어려서 소아마비를 앓고 난 뒤 말도 제대로 하지 못하는 바보가 되어 버렸다.			중급
1498114709387	krdict:kor:58815:단어	배려	配慮	배ː려	[sound:say-1c52e0c0-02ca2de1-2d721c09-1360f94e-4aa6ab9a (1).mp3]	관심을 가지고 보살펴 주거나 도와줌.	consideration		그는 다른 사람들에 대한 배려가 전혀 없다	He's got no consideration for others.	배려해 주셔서 정말 감사합니다	Thank you very much for your kind consideration.		중급
1498114709388	krdict:kor:15493:단어	배우자	配偶者	배ː우자	[sound:say-e8492a81-e72dc22d-051ed723-3d6c927c-30bd125b (1).mp3]	부부 중 한쪽에서 본 상대방.	a spouse		평생의 배우자.		몇몇 나라에서는 결혼을 하면 배우자의 성을 따라 성을 바꾼다.			중급
1498114709390	21ee4400-bfbd-414e-a78a-8696f0157d6e	본인			[sound:say-00ab5b1f-596de09c-6920261c-e407fd3a-95d54531.mp3]		oneself (ㅂ)							
1498114709385	krdict:kor:55659:단어	무시	無視	무시	[sound:say-0b66f44f-5e0c982c-e66d6bab-1fc94460-2a0f5e54.mp3]	중요하게 생각하지 않음.	disregard		무시가 되다.		내가 준비한 생일 선물이 친구에게 무시를 받아서 조금 서운하다.			중급
1498114709389	krdict:kor:14508:단어	보살피다		보살피다	[sound:say-b9fb0aa1-fd60cfd9-ee26fe75-c84ea7b8-057648a2.mp3]	정성껏 보호하며 돕다.	to look after		환자를 보살피다	look after a patient	우리가 없는 동안 아이들을 잘 보살펴 주십시오	Please take good care of the children while we are away.		중급
1498114709394	krdict:kor:61316:단어	사촌	四寸	사ː촌	[sound:say-494669c3-559782ea-9194eb40-b3fc0da3-e3a712db.mp3]	부모님의 친형제자매의 아들이나 딸과의 친족 관계. 또는 그런 관계에 있는 사람.	a cousin		사촌 누나.		명절을 맞아 오랜만에 사촌 형제들이 모여 즐겁게 이야기를 나누었다.			중급
1498114709392	krdict:kor:61646:단어	사위		사위	[sound:say-d7c57036-de2f0fab-e3da0e47-b2a24dad-e6531e2d (1).mp3]	딸의 남편.	a son-in-law := husband of one's daughter.		예비 사위.		언니가 데려온 남자 친구는 벌써부터 사위 대접을 받았다.		"<img src=""paste-70174c89b07afc9813992e1a243b92c664c8ea03.jpg""><br>"	중급
1498114709391	krdict:kor:32206:단어	부부	夫婦	부부	[sound:say-3e847bbd-d58d749a-c9d0a3e5-1eed0f31-8a9de6cd.mp3]	남편과 아내.	a married couple		맞벌이 부부.		남편이 이번 동창회는 부부 동반이라면서 같이 가자고 한다.			초급
1498114709393	krdict:kor:61187:단어	사이		사이	[sound:say-f356b81c-d5143861-21fbae9a-f54cf31a-36a3d1c8.mp3]	한 물체에서 다른 물체까지 또는 한곳에서 다른 곳까지의 거리나 공간.	a relationship (with people)		두 나라 사이.		닫히는 지하철 문 사이로 달려들어 급히 탔더니 문틈에 옷이 끼어 버렸다.			초급
1498114709396	87e459fb-f5c2-44be-b3ca-e3a6391d0033	서로			[sound:say-51bdefeb-00e8b493-50276877-09bade7c-301035ab (1).mp3]		each other, one another							
1498114709395	krdict:kor:71096:단어	상대방	相對方	상대방	[sound:say-83f4c5fc-3ed61076-80e7cf3a-1c3fe0ee-0640e446 (1).mp3]	일을 하거나 말을 할 때 짝을 이루는 사람.	the other party		상대방의 입장.		나는 대화를 할 때 되도록 상대방과 눈을 맞추면서 이야기를 하려고 노력하는 편이다.			중급
1498114709397	7541f89b-7d5e-4aa2-94a8-75dac8f04375	성인			[sound:say-d4232dfd-e4e0fa93-0fed23a8-0b001502-394652d6 (1).mp3]		an adult							
1498114709399	baf8882d-d8b5-4c57-b768-eab53d5fb3a4	스스로			[sound:say-d0fda553-d456af52-e4d5adf6-e2f51095-4064c6f6 (1).mp3]		by oneself, of your own accord, personally							
1498114709400	krdict:kor:65293:단어	시어머니	媤	시어머니	[sound:say-9149ec55-14aac66d-3f02e425-8f8a9c91-bdf74303 (1).mp3]	남편의 어머니.	a mother-in-law; one's husband's mother	친정어머니	고약한 시어머니.		지수는 시어머니가 친딸처럼 예뻐하는 며느리이다.			초급
1498114709401	krdict:kor:16006:단어	안부	安否	안부	[sound:say-cbe2afc3-39c94eaa-0e8d52ce-81e63023-a31d88ac (1).mp3]	어떤 사람이 편안하게 잘 지내는지에 대한 소식. 또는 인사로 그것을 전하거나 묻는 일.	(give my) regards (to sb)		<b>안부</b>를 전하다<br>		엄마는 전화로 자주 나의 안부를 물었다.			중급
1498114709402	f810dd7b-44f6-4fc7-a704-278d0dd67d7f	애			[sound:say-af08a9b0-fdbb880f-fc6d3a2f-77b25ed5-67c2b70e.mp3]		a child							
1498114709403	krdict:kor:14322:단어	양보	讓步	양ː보	[sound:say-2f573973-ba95651c-be9b44ed-a975930f-00f839f5.mp3]	다른 사람을 위해 자리나 물건 등을 내주거나 넘겨줌.	yield		자리 양보.		나는 다른 건 몰라도 먹는 건 절대 양보 못 한다.			중급
1498114709404	krdict:kor:70503:단어	어린아이		어리나이	[sound:say-ed7a3e83-3fe1777c-8f5e1e15-bb0f5899-d86b31b9.mp3]	나이가 적은 아이.	a child (어)		순진한 어린아이.		언니는 어려 보이는 외모 때문에 종종 어린아이 취급을 받는다.			초급
1498114709407	krdict:kor:14102:단어	영향	影響	영ː향	[sound:say-6f7dc5b9-ccb9ed08-2e0943fd-615b9fdd-6ad6b8ac (1).mp3]	어떤 것의 효과나 작용이 다른 것에 미치는 것.	an influence		긍정적 영향.		대중 매체는 사람들의 사고에 큰 영향을 준다.			중급
1498114709405	krdict:kor:58165:단어	여보		여보	[sound:say-846a66d3-0eab6e42-671028a0-0e404419-a2de3af9 (1).mp3]	어른이 가까이에 있는 비슷한 나이의 사람을 부르는 말.	honey, darling				여보, 여기 길 좀 물읍시다.			중급
1498114709406	krdict:kor:67727:단어	여성	女性	여성	[sound:say-754dd891-95614653-4d9eb26f-1923150b-ccf87bc2 (1).mp3]	어른이 되어 아이를 낳을 수 있는 여자.	female (not 여자)	남성	십대 여성.		요즘 아기를 낳지 않는 여성이 늘고 있다.			초급
1498114709409	krdict:kor:26662:단어	우정	友情	우ː정	[sound:say-36404f7a-fe9d597e-d68ce449-ab2f8cac-7f058d9d (1).mp3]	친구 사이의 정.	friendship		끈끈한 우정.		십 년 동안 우정을 쌓아 온 지수만큼 나를 잘 이해하는 사람은 없다.		"<img src=""paste-aae58af533b72424a653a1a25c399e205bbe41cb.jpg""><br>"	중급
1498114709411	krdict:kor:72005:단어	이상형	理想型	이ː상형	[sound:say-6649f82f-e12ef1e3-82d2fda3-7050f958-66fe0e69 (1).mp3]	가장 완전하다고 생각하는 사람의 유형.	one's ideal type		완벽한 이상형.		나의 이상형은 내 어머니와 같은 여자다.			고급
1498114709410	krdict:kor:26771:단어	윗사람		위싸람	[sound:say-60e69e7c-27888964-e25c87bd-57846b6a-321e22f5 (1).mp3]	가족 관계에서 자신보다 나이나 위치가 많거나 위인 사람.	one's elder, superior (not 선배) (윗)	아랫사람	윗사람이 되다.		아이는 윗사람이 수저를 들 때까지 밥에 손을 대지 않고 가만히 기다렸다.			중급
1498114709412	dfdd98e6-2b87-4b28-bc2e-b4999e91532c	이성			[sound:say-44a4281e-7fd3d817-e34d27fd-a668555d-ea70885b (1).mp3]		the opposite sex							
1498114709414	krdict:kor:24770:단어	자녀	子女	자녀	[sound:say-5ace54dc-c16b81c2-32ead68b-6370754e-3074ad0f (1).mp3]	부모가 키우고 있는 아들이나 딸. 또는 아들과 딸.	children (other people's)(...ㄴ)		자녀는 몇 명 낳고 싶어요?	How many children do you want to have?	부모는 자녀를 안전한 환경에서 양육할 책임이 있다.		"<img src=""paste-2b3ed730ceeb0304c378d148de99fecc6c73144b.jpg""><br>"	중급
1498114709413	krdict:kor:31487:단어	이웃		이욷	[sound:say-df188143-c8b52c97-dbcb1d05-de2f7b53-13c9608d (1).mp3]	어떤 지역이나 나라에 나란히 또는 가까이 있음.	a neighbor		이웃 나라.		내 동생은 학교가 이웃인데도 매일 지각을 한다.			초급
1498114709415	ef038291-806d-44bc-a05a-7a679a6db5b4	자식			[sound:say-e93a4859-526fd3a1-e55470f4-26a9b76c-04807344 (1).mp3]		children (your own) (...ㅅ)							
1498114709416	825b54de-e861-4588-a0b8-17296863a1b4	자신			[sound:say-dfcf81f4-4900b54d-66b1eee7-e4372701-efa220fb (1).mp3]		oneself (ㅈ)							
1498114709417	krdict:kor:71208:단어	장남	長男	장ː남	[sound:say-70c968b7-c1b311f8-7320d433-b785f9f6-0eddcab5 (1).mp3]	여러 아들 가운데 첫 번째로 태어난 아들.	eldest son		든든한 장남.		고모네 장남은 치과 의사, 차남은 정신과 의사가 되었다.		"<img src=""paste-b1f5728f24c3c1463db57fa79f29cfba46e96a61.jpg""><br>"	중급
1498114709419	krdict:kor:73247:단어	후배	後輩	후ː배	[sound:say-332bd1a6-57d7ad40-a5b931c6-53bc64ab-1ff3c71f (1).mp3]	같은 분야에서 자기보다 늦게 일을 시작한 사람.	one's junior	선배	회사 후배.		김 과장은 후배보다 승진이 뒤떨어져 자존심이 상했다.			초급
1498114709418	krdict:kor:73223:단어	형제	兄弟	형제	[sound:say-805e37e7-b3e67997-80d04934-eb4093e7-4fd66220.mp3]	형과 남동생.	siblings, brothers		아들 형제.		우리 어머니는 슬하에 아들 형제만 두어서 딸을 낳고 싶어 하신다.			초급
1498378927746	krdict:kor:30837:단어	괜히		괜ː히	[sound:say-2d935718-a50f761f-c22f82e1-b09c21b1-0358a26a (1).mp3]	특별한 이유나 실속이 없게.	1. pointlessly 2. without reason		괜히 싸우다	fight for no reason at all	친구는 술에 취하면 괜히 심술을 부린다.			중급
1498378927747	8fea09bc-af47-4bdc-8a44-74ed8ec2c7d5	규칙적			[sound:say-1638726c-adc8f74a-f1d2be59-cd4e39e9-046ce143.mp3]		regular, regularity							
1498378927749	krdict:kor:36592:단어	꾸준히		꾸준히	[sound:say-9b216221-0937b1b0-261fe7e8-b29bf25d-2c37daec (1).mp3]	거의 변함이 없이 한결같이.	constantly		목표를 향하여 꾸준히 나아가다	make steady progress toward one's goal	김 작가의 소설은 꾸준히 많이 팔려 스테디셀러에 올랐다.			중급
1498378927751	krdict:kor:14385:단어	도대체	都大體	도대체	[sound:say-9246bc0e-b2dcf639-22d963e9-f0c020bf-a66fe294 (1).mp3]	다른 말은 다 빼고 요점만 말하면.	1. in the world 2. at all		도대체 그게 무슨 말이에요?	What in the world[on earth] are you talking about?	도대체 지금 무슨 이야기를 하시는 거예요?			중급
1498378927750	krdict:kor:86300:단어	대하다	對	대ː하다	[sound:say-4db35365-95928349-d6f38306-8caa6bb9-0d97c8d4 (1).mp3]	마주 향해 있다.	to treat (behave) towards sb like st		상사는 나를 함부로 대한다	My boss treats me disrespectfully.	그녀는 나를 가족처럼 대했다	The treated me like one of her family.		중급
1498378927752	krdict:kor:14397:단어	도저히	到底	도ː저히	[sound:say-7d906e57-72d1bf20-978b686c-42983cec-b998406a (1).mp3]	아무리 하여도.	not possibly		그것은 도저히 불가능하다	It is absolutely impossible	이 무거운 짐을 혼자 나르기에는 도저히 역부족이었다.			중급
1498378927754	373e8bfb-0cce-4767-b071-5f76a8efec30	따르다			[sound:say-51368a39-d7ed0640-c8646b08-50a4b48d-2a18befb (1).mp3]		to pour, fill (sth with sth)		컵에 물을 따르다	pour water into a cup				
1498378927755	krdict:kor:15234:단어	뜻밖에		뜯빠께	[sound:say-8caca9d2-4c4d26a6-3a7e9333-5a28aefe-0bdd12ea.mp3]	예상하거나 생각한 것과는 다르게.	unexpectedly		형의 병은 뜻밖에도 중하였다	My brother was more seriously ill than I had imagined.&nbsp;<br>	민준은 뜻밖에 바닷가에서 첫사랑을 만나 깜짝 놀랐다.			중급
1498378927753	krdict:kor:14398:단어	도전	挑戰	도전	[sound:say-cf1e1ae8-f5725055-c89ff8b2-ae69752d-6deae508 (1).mp3]	정면으로 맞서서 싸움을 걺.	a challenge		챔피언에게 도전하다	challenge the champion	그는 작년 챔피언에게 도전을 하기로 했다.			중급
1498378927757	290ac967-84ec-4bf4-bc01-08623d4aaf33	무조건			[sound:say-bad0552f-3fda3294-0fa7bad9-45e7bedb-b62fb62e (1).mp3]		1. unconditionally 2. without reason		무조건 찬성입니다	I agree with you absolutely.				
1498378927756	krdict:kor:56016:단어	몰래		몰ː래	[sound:say-d1781c29-d78e8174-5552e7fb-201e8c51-4ddc5719 (1).mp3]	남이 알지 못하게.	secretly		몰래 감추다.		아이들은 밭에서 주인 몰래 참외 두어 개를 땄다.			중급
1498378927758	06650783-f78e-4df3-93cf-7a92a1c46b57	바르다			[sound:say-af62e68f-50c03d66-bc89771a-357b9b1a-20c81d8e (1).mp3]		to be proper		그는 정직하고 바른 사람이다	He is an honest and upright man.				
1498378927759	krdict:kor:56794:단어	반드시		반드시	[sound:say-1d049a50-0ffef1c9-0e2cf13b-46175ddc-15defb1a (1).mp3]	틀림없이 꼭.	without fail; absolutely must&nbsp;		반드시 참석하겠습니다	I will be present without fail.	민준은 정확한 사람이라 약속 시간은 반드시 지킨다.			초급
1498378927762	a6e5a57e-79e8-4fc1-a2f9-447c6ab902a3	빌다			[sound:say-65e531cb-cf703306-db14a566-305df39e-ae329e96 (1).mp3]		to wish for (something for someone else)		행운을 빌다	wish sb (good) luck	소원을 빌다	make a wish		
1498378927761	krdict:kor:58306:단어	버릇		버륻	[sound:say-1fcb2b74-6b3d37c1-00f7ea61-6b46317d-6871d937 (1).mp3]	오랫동안 자꾸 반복하여 몸에 익숙해진 성질이나 행동.	1. a habit 2. politeness to one's elders		버릇을 들이다	form a habit	버릇이 없다	have no manners		초급
1498378927763	3dda718b-572d-4448-b845-2b510ce28f09	상관			[sound:say-2f98901e-035576d2-0fac6ed1-476ef66f-f4144297.mp3]		a care, correlation							
1498378927764	krdict:kor:63190:단어	선호	選好	선ː호	[sound:say-a2009395-a9b4155a-c01163f9-fe5460b5-629f183a (1).mp3]	여럿 가운데서 어떤 것을 특별히 더 좋아함.	a preferance		선호하는 브랜드가 있으신가요?	Do you have a brand preference?	경제가 불안할수록 젊은이들의 공기업 선호가 증가하고 있다.			중급
1498378927765	krdict:kor:62863:단어	설마		설마	[sound:say-4644afb9-0e5213fc-7e468cd3-a7b89648-61c37c71 (1).mp3]	그럴 리는 없겠지만 혹시나.	surely (when making a guess negative in nature)		You don't really believe that, do you?	설마 그걸 진짜 믿는 건 아니겠지?	나는 설마 그가 나한테 거짓말을 했을까 싶었지만, 그래도 의심이 가는 건 사실이었다.			중급
1498378927766	krdict:kor:49246:단어	소원	所願	소ː원	[sound:say-91640ac5-1c4234bf-cb42c447-dc17e55d-43063448 (1).mp3]	어떤 일이 이루어지기를 바람. 또는 바라는 그 일.	a wish		소원을 빌다	make a wish	유민이는 죽기 전에 세계 일주를 해 보는 것이 소원이다.			중급
1498378927768	18b07809-246b-4b14-aa44-8a7830b59407	어쩌면			[sound:say-57949730-ab726e25-b014d5a6-da96eb85-1cc9de69 (1).mp3]		perhaps		어쩌면 그럴지도 모른다	It could be (so).				
1498378927769	krdict:kor:67132:단어	어차피	於此彼	어차피	[sound:say-a2e554f8-78318e4a-1046460c-38ed3f48-6c05751b.mp3]	이렇게 되든지 저렇게 되든지. 또는 이렇게 하든지 저렇게 하든지 상관없이.	anyway, anyhow, in any case		어차피 갚아야 할 돈이다	One way or the other, it's a debt that has to be paid off.	어차피 시작한 일인데 최선을 다해 마무리하면 좋겠다.			중급
1498378927770	krdict:kor:67198:단어	억지로		억찌로	[sound:say-46fe6416-617591bf-d3854a2c-f8ec7a10-51c5dda0 (1).mp3]	이치나 조건에 맞지 않게 무리를 해서 강제로.	forcefully		그는 나에게 억지로 술을 마시게 했다	He made me drink against my will.	지수는 졸린 아이를 억지로 깨워 아침을 먹였다.			중급
1498378927773	krdict:kor:21994:단어	왠지		왠지	[sound:say-d68e0a7e-1d1ffebe-a68d3bf4-a4d14577-601d02fa (1).mp3]	왜 그런지 모르게.	for some reason				아무 일도 없었는데 왠지 기분이 좋았다.			중급
1498378927771	krdict:kor:67372:단어	역시	亦是	역씨	[sound:say-723d7964-0a7d09ae-4fb4db4e-42910fbd-24e4f46d (1).mp3]	어떤 것과 마찬가지로.	expectably				나 역시 너와 같은 생각이야.			초급
1498378927775	f94fb9be-dd40-4023-b189-bdfc444d6aa1	용기			[sound:say-dcf37699-d67528b9-56a09fed-55707cd7-7ddd8555 (1).mp3]		courage, bravery		용기가 있다	have the courage				
1498378927774	krdict:kor:26628:단어	용감하다	勇敢	용ː감하다	[sound:say-fa898f69-503a3103-36d32541-e54c79f1-ce199c05 (1).mp3]	용기가 있고 씩씩하다.	to be brave		용감한 모습.		우리 할아버지는 전쟁터에서 용감하게 싸우다 돌아가셨다.			중급
1498378927777	krdict:kor:29736:단어	위하다	爲	위하다	[sound:say-022e0d84-ebb9856a-b9c05b0b-100d7620-6501ae05.mp3]	무엇을 이롭게 하거나 도우려 하다.	to be for, to attend to		관광객을 위한 시설.		오늘 생일을 맞은 지수를 위해서 친구들은 깜짝 파티를 준비하고 있었다.			중급
1498378927776	krdict:kor:69570:단어	원하다	願	원ː하다	[sound:say-46b65be2-59e6dd2b-3b0cf116-60b5eb4e-6d696560 (1).mp3]	무엇을 바라거나 하고자 하다.	to want		도움을 원하다.		나는 말다툼을 벌인 친구와 화해를 원했다.			초급
1498378927779	krdict:kor:71392:단어	의존	依存	의존	[sound:say-933ebff3-e543304d-a51e49f6-178e356b-ddee1ae0.mp3]	어떠한 일을 자신의 힘으로 하지 못하고 다른 것의 도움을 받아 의지함.	reliance		부모에게 의존하다	depend[rely] on one's parents	진통제에 대한 의존은 오히려 독이 될 수도 있다.			중급
1498378927778	krdict:kor:24090:단어	의심	疑心	의심	[sound:say-d66972b3-0d724e9d-d558ac26-b75b77ff-7fdb4a28 (1).mp3]	불확실하게 여기거나 믿지 못하는 마음.	a suspicion		나는 내 눈을 의심했다	I could not[hardly] believe my eyes.	누군가를 정말 사랑한다면 그 사람에 대한 근거 없는 의심을 버려야 한다.			중급
1498378927781	ed590026-bfd6-4c58-9744-5a60a790df9f	입장			[sound:say-8d792fb7-caadc3e2-4ef0502d-7c09ecbb-0c0e8c81 (1).mp3]		a position, situation, stance		입장을 바꿔 놓고 생각해 보세요	Put yourself in my shoes.				
1498378927780	krdict:kor:25159:단어	일부러		일ː부러	[sound:say-8726130a-d067153d-559bc7f8-5025e72e-8ed0896c (1).mp3]	어떤 생각을 가지고 마음을 써서.	deliberately		일부러 가다.		지수는 승규와 마주치기 위해 다음날 아침 일찍 일부러 도서관에 갔다.			중급
1498378927783	krdict:kor:70849:단어	절대로	絕對	절때로	[sound:say-8fa2f111-a1c1f92a-da7dac3c-9f2c3da4-60c2c042 (1).mp3]	어떤 경우라도 반드시.	never		나는 절대로 네 말에 동의할 수 없다	I could never agree with you (on that).	그런 일은 절대로 일어나지 않을 것이다.			중급
1498378927784	krdict:kor:31756:단어	정성	精誠	정성	[sound:say-f8e52ce5-0b1c2856-6f432ed6-6d8065a0-7c80f00a.mp3]	온갖 힘을 다하려는 참되고 성실한 마음.	a true heart, loving care		그녀는 선물을 정성스럽게 포장했다<br>	She wrapped the gift with great care.	무슨 일이든 정성을 들이면 성과가 따른다.		"<img src=""paste-65f46e96fdb8b9e60a5b2c3da8fcffb898b6c8ae.jpg""><br>"	중급
1498378927785	1474bfe9-87b6-40f7-987b-46ae191016f8	정직			[sound:say-cba9f271-7c789cd4-bc628690-17dcb383-c3cce494 (1).mp3]		honesty		정직이 최선의 방책이다	Honesty is the best policy.				
1498378927786	krdict:kor:31788:단어	제발		제ː발	[sound:say-74210f23-07a39cb9-94eadeb8-48a9f9a3-a5d8429c (1).mp3]	간절히 부탁하는데.	please				제발 제 말 좀 믿어 주세요.			중급
1498378927787	krdict:kor:91752:단어	조심스럽다	操心	조ː심스럽따	[sound:say-45df210d-fceeb01b-b9163713-6dc947dc-21eb2eaa.mp3]	잘못이나 실수를 하지 않도록 말이나 행동 등에 주의를 하는 태도가 있다.	to be careful		조심스러운 마음.		친구는 조심스러운 목소리로 내 건강을 물어 보았다.			중급
1498378927788	krdict:kor:76215:단어	존경	尊敬	존경	[sound:say-755cf529-f28c99e3-89f2b23a-ba9a12e9-b8f5056f.mp3]	어떤 사람의 훌륭한 인격이나 행위를 높이고 받듦.	respect		그는 존경할 만한 사람이다	He is an admirable[honorable; respectable] man.	학생들을 진심으로 사랑하는 김 선생은 깊은 존경을 받았다.			중급
1498378927789	21644060-9985-4ab2-bd4f-944233fd1208	주의			[sound:say-00650797-0e8724a3-13165c4b-4b1c0a19-773e39bc.mp3]		caution							
1498378927791	krdict:kor:24805:단어	찬성	贊成	찬ː성	[sound:say-674c75a9-4013fa9a-18636347-dae474d7-4dd6f4f2 (1).mp3]	다른 사람의 의견이나 생각 등이 좋다고 인정해 뜻을 같이함.	approval	반대	그것은 찬성할 수 없다<br>	I can't agree with[to] that.	찬성하시는 분은 손을 들어 주세요<br>	If you agree, please raise your hand.		중급
